"UserId","Attribute Type","Attribute Level","Attribute Verified","id_department","id_gender","id_att_group","id_att_sub_group","id_att_name","SkillLevel"
113,skill,2,1,7,1,3,145,205,heavy supervision
113,skill,2,1,7,1,3,143,203,heavy supervision
113,skill,0,0,7,1,3,126,185,wants to learn
113,skill,1,1,7,1,3,114,162,heavy supervision
113,skill,2,1,7,1,3,101,146,heavy supervision
113,skill,1,1,7,1,3,74,102,heavy supervision
113,skill,1,1,7,1,3,28,40,heavy supervision
113,skill,0,0,7,1,2,44,63,wants to learn
113,skill,0,0,7,1,2,64,90,wants to learn
113,skill,0,0,7,1,2,155,216,wants to learn
113,skill,0,0,7,1,2,136,196,wants to learn
113,skill,1,1,7,1,2,170,233,heavy supervision
113,skill,4,1,7,1,8,39,56,light supervision
113,skill,4,1,7,1,8,80,110,light supervision
113,skill,4,1,7,1,8,112,160,light supervision
113,skill,1,1,7,1,8,104,149,heavy supervision
113,skill,3,0,7,1,6,18,25,light supervision
113,skill,2,1,7,1,6,24,34,heavy supervision
113,skill,2,0,7,1,6,37,52,heavy supervision
113,skill,3,0,7,1,6,49,72,light supervision
113,skill,2,1,7,1,6,108,156,heavy supervision
113,skill,2,1,7,1,6,128,187,heavy supervision
113,skill,2,0,7,1,6,134,194,heavy supervision
113,skill,2,1,7,1,6,142,201,heavy supervision
113,skill,2,1,7,1,6,144,204,heavy supervision
113,skill,2,0,7,1,6,161,223,heavy supervision
113,skill,3,1,7,1,6,163,225,light supervision
113,skill,2,1,7,1,6,197,276,heavy supervision
113,skill,2,0,7,1,6,198,277,heavy supervision
113,skill,1,1,7,1,3,188,262,heavy supervision
113,skill,2,1,7,1,3,174,239,heavy supervision
113,skill,2,1,7,1,3,145,205,heavy supervision
113,skill,2,1,7,1,3,143,203,heavy supervision
113,skill,0,0,7,1,3,126,185,wants to learn
113,skill,1,1,7,1,3,114,162,heavy supervision
113,skill,2,1,7,1,3,101,146,heavy supervision
113,skill,1,1,7,1,3,74,102,heavy supervision
113,skill,1,1,7,1,3,28,40,heavy supervision
113,skill,0,0,7,1,2,44,63,wants to learn
113,skill,0,0,7,1,2,64,90,wants to learn
113,skill,0,0,7,1,2,155,216,wants to learn
113,skill,0,0,7,1,2,136,196,wants to learn
113,skill,1,1,7,1,2,170,233,heavy supervision
113,skill,4,1,7,1,8,39,56,light supervision
113,skill,4,1,7,1,8,80,110,light supervision
113,skill,4,1,7,1,8,112,160,light supervision
113,skill,1,1,7,1,8,104,149,heavy supervision
113,skill,3,0,7,1,6,18,25,light supervision
113,skill,2,1,7,1,6,24,34,heavy supervision
113,skill,2,0,7,1,6,37,52,heavy supervision
113,skill,3,0,7,1,6,49,72,light supervision
113,skill,2,1,7,1,6,108,156,heavy supervision
113,skill,2,1,7,1,6,128,187,heavy supervision
113,skill,2,0,7,1,6,134,194,heavy supervision
113,skill,2,1,7,1,6,142,201,heavy supervision
113,skill,2,1,7,1,6,144,204,heavy supervision
113,skill,2,0,7,1,6,161,223,heavy supervision
113,skill,3,1,7,1,6,163,225,light supervision
113,skill,2,1,7,1,6,197,276,heavy supervision
113,skill,2,0,7,1,6,198,277,heavy supervision
124,skill,3,0,1,1,12,85,120,light supervision
137,skill,4,0,12,2,6,142,201,light supervision
137,skill,3,0,12,2,8,80,110,light supervision
137,skill,0,0,12,2,3,143,203,wants to learn
137,skill,0,0,12,2,3,174,239,wants to learn
137,skill,3,0,12,2,1,71,98,light supervision
137,skill,0,0,12,2,6,128,187,wants to learn
137,skill,0,0,12,2,6,37,52,wants to learn
137,skill,3,0,12,2,6,18,25,light supervision
137,skill,0,0,12,2,6,108,156,wants to learn
137,skill,0,0,12,2,6,119,174,wants to learn
137,skill,2,0,12,2,6,161,223,heavy supervision
137,skill,3,0,12,2,6,197,276,light supervision
137,skill,3,0,12,2,6,187,261,light supervision
137,skill,2,0,12,2,6,163,225,heavy supervision
137,skill,3,0,12,2,6,144,204,light supervision
533,skill,2,0,4,2,11,195,274,heavy supervision
533,skill,2,0,4,2,11,20,28,heavy supervision
533,skill,2,0,4,2,11,100,144,heavy supervision
533,skill,2,0,4,2,11,158,219,heavy supervision
533,skill,2,0,4,2,11,157,218,heavy supervision
533,skill,2,0,4,2,4,177,249,heavy supervision
533,skill,2,0,4,2,4,27,39,heavy supervision
674,skill,2,0,1,1,1,71,98,heavy supervision
674,skill,2,0,1,1,1,137,287,heavy supervision
674,skill,2,0,1,1,1,141,200,heavy supervision
674,skill,3,0,1,1,1,130,60,light supervision
674,skill,3,0,1,1,1,130,54,light supervision
674,skill,4,0,1,1,1,66,93,light supervision
674,skill,1,0,1,1,12,110,158,heavy supervision
674,skill,4,0,1,1,8,80,110,light supervision
674,skill,4,0,1,1,8,92,130,light supervision
727,skill,2,1,6,1,6,49,72,heavy supervision
727,skill,2,1,6,1,6,119,174,heavy supervision
727,skill,2,1,6,1,6,98,141,heavy supervision
727,skill,2,1,6,1,6,108,156,heavy supervision
727,skill,2,1,6,1,6,142,201,heavy supervision
727,skill,2,1,6,1,6,197,276,heavy supervision
727,skill,2,1,6,1,8,94,135,heavy supervision
727,skill,2,1,6,1,6,96,138,heavy supervision
727,skill,1,1,6,1,6,17,21,heavy supervision
727,skill,1,1,6,1,6,17,23,heavy supervision
727,skill,1,1,6,1,6,17,24,heavy supervision
727,skill,1,1,6,1,2,44,63,heavy supervision
727,skill,1,1,6,1,3,174,239,heavy supervision
727,skill,3,1,6,1,8,80,110,light supervision
727,skill,2,1,6,1,6,18,25,heavy supervision
727,skill,2,1,6,1,6,24,34,heavy supervision
727,skill,2,1,6,1,6,37,52,heavy supervision
727,skill,2,1,6,1,6,134,194,heavy supervision
727,skill,2,1,6,1,6,172,237,heavy supervision
727,skill,2,1,6,1,6,144,204,heavy supervision
727,skill,2,1,6,1,6,49,72,heavy supervision
727,skill,2,1,6,1,6,119,174,heavy supervision
727,skill,2,1,6,1,6,98,141,heavy supervision
727,skill,2,1,6,1,6,108,156,heavy supervision
727,skill,2,1,6,1,6,142,201,heavy supervision
727,skill,2,1,6,1,6,197,276,heavy supervision
727,skill,2,1,6,1,8,94,135,heavy supervision
727,skill,2,1,6,1,6,96,138,heavy supervision
727,skill,1,1,6,1,6,17,21,heavy supervision
727,skill,1,1,6,1,6,17,23,heavy supervision
727,skill,1,1,6,1,6,17,24,heavy supervision
727,skill,1,1,6,1,2,44,63,heavy supervision
727,skill,1,1,6,1,3,174,239,heavy supervision
727,skill,3,1,6,1,8,80,110,light supervision
727,skill,2,1,6,1,6,18,25,heavy supervision
727,skill,2,1,6,1,6,24,34,heavy supervision
727,skill,2,1,6,1,6,37,52,heavy supervision
727,skill,2,1,6,1,6,134,194,heavy supervision
727,skill,2,1,6,1,6,172,237,heavy supervision
727,skill,2,1,6,1,6,144,204,heavy supervision
10,skill,4,1,11,2,2,44,63,light supervision
10,skill,4,1,11,2,2,45,64,light supervision
10,skill,4,1,11,2,2,50,73,light supervision
10,skill,4,1,11,2,2,64,90,light supervision
10,skill,3,1,11,2,2,136,196,light supervision
10,skill,3,1,11,2,2,156,217,light supervision
10,skill,4,1,11,2,2,170,233,light supervision
87,skill,3,1,6,2,8,80,110,light supervision
87,skill,3,1,6,2,2,156,217,light supervision
87,skill,3,1,6,2,2,64,90,light supervision
87,skill,3,1,6,2,2,50,73,light supervision
152,skill,3,1,2,2,11,20,28,light supervision
152,skill,3,1,2,2,4,76,103,light supervision
152,skill,3,1,2,2,4,61,86,light supervision
152,skill,3,1,2,2,4,61,85,light supervision
152,skill,0,0,2,2,12,71,98,wants to learn
152,skill,0,0,2,2,12,4,4,wants to learn
152,skill,0,0,2,2,12,53,77,wants to learn
152,skill,0,0,2,2,12,51,74,wants to learn
152,skill,3,1,2,2,11,195,274,light supervision
152,skill,2,1,2,2,11,158,219,heavy supervision
152,skill,3,1,2,2,11,157,218,light supervision
152,skill,2,1,2,2,11,102,147,heavy supervision
152,skill,3,1,2,2,11,100,144,light supervision
152,skill,0,0,2,2,7,183,116,wants to learn
152,skill,0,0,2,2,7,183,76,wants to learn
152,skill,0,0,2,2,7,183,66,wants to learn
152,skill,2,1,2,2,7,183,247,heavy supervision
152,skill,0,0,2,2,7,193,292,wants to learn
152,skill,3,1,2,2,7,193,280,light supervision
152,skill,0,0,2,2,7,193,234,wants to learn
152,skill,2,1,2,2,4,27,38,heavy supervision
152,skill,2,1,2,2,4,27,33,heavy supervision
152,skill,2,1,2,2,4,27,41,heavy supervision
152,skill,0,0,2,2,4,32,143,wants to learn
152,skill,0,0,2,2,4,32,69,wants to learn
152,skill,0,0,2,2,4,32,108,wants to learn
152,skill,0,0,2,2,4,32,167,wants to learn
152,skill,2,1,2,2,4,32,171,heavy supervision
152,skill,1,1,2,2,4,32,182,heavy supervision
152,skill,1,1,2,2,4,27,137,heavy supervision
152,skill,0,0,2,2,4,34,45,wants to learn
152,skill,3,1,2,2,4,30,43,light supervision
152,skill,3,1,2,2,4,61,87,light supervision
152,skill,0,0,2,2,4,65,91,wants to learn
152,skill,0,0,2,2,4,149,210,wants to learn
152,skill,0,0,2,2,4,91,128,wants to learn
152,skill,1,1,2,2,4,56,81,heavy supervision
152,skill,1,1,2,2,4,58,82,heavy supervision
152,skill,0,0,2,2,2,136,196,wants to learn
152,skill,3,1,2,2,2,156,217,light supervision
152,skill,0,0,2,2,2,170,233,wants to learn
152,skill,0,0,2,2,2,50,73,wants to learn
152,skill,0,0,2,2,2,45,64,wants to learn
152,skill,3,1,2,2,2,44,63,light supervision
152,skill,0,0,2,2,1,66,93,wants to learn
152,skill,0,0,2,2,1,71,98,wants to learn
152,skill,0,0,2,2,7,111,281,wants to learn
152,skill,0,0,2,2,7,111,55,wants to learn
152,skill,0,0,2,2,7,193,71,wants to learn
152,skill,1,1,2,2,7,193,101,heavy supervision
152,skill,0,0,2,2,7,193,115,wants to learn
152,skill,1,1,2,2,4,132,192,heavy supervision
152,skill,0,0,2,2,7,193,209,wants to learn
152,skill,0,0,2,2,7,193,114,wants to learn
161,skill,4,1,7,2,2,44,63,light supervision
161,skill,4,1,7,2,9,33,44,light supervision
161,skill,4,1,7,2,9,37,51,light supervision
161,skill,3,1,7,2,9,57,241,light supervision
161,skill,3,1,7,2,9,57,168,light supervision
161,skill,4,1,7,2,2,45,64,light supervision
161,skill,2,1,7,2,4,203,283,heavy supervision
161,skill,2,1,7,2,9,10,11,heavy supervision
161,skill,4,1,7,2,8,90,125,light supervision
161,skill,3,1,7,2,8,80,110,light supervision
161,skill,4,1,7,2,9,11,12,light supervision
161,skill,4,1,7,2,2,64,90,light supervision
161,skill,4,1,7,2,2,170,233,light supervision
161,skill,3,1,7,2,7,193,292,light supervision
161,skill,4,1,7,2,9,37,126,light supervision
161,skill,4,1,7,2,9,37,145,light supervision
161,skill,4,1,7,2,9,37,245,light supervision
161,skill,4,1,7,2,9,207,47,light supervision
161,skill,4,1,7,2,9,207,127,light supervision
161,skill,4,1,7,2,9,207,152,light supervision
161,skill,4,1,7,2,9,207,153,light supervision
161,skill,4,1,7,2,9,207,169,light supervision
161,skill,4,1,7,2,9,160,222,light supervision
161,skill,4,1,7,2,9,152,213,light supervision
161,skill,4,1,7,2,9,116,80,light supervision
161,skill,4,1,7,2,9,116,166,light supervision
161,skill,3,1,7,2,9,57,154,light supervision
171,skill,2,0,9,1,2,64,90,heavy supervision
171,skill,4,1,9,1,8,80,110,light supervision
206,skill,2,0,2,2,1,19,27,heavy supervision
206,skill,2,0,2,2,2,45,64,heavy supervision
206,skill,2,0,2,2,2,44,63,heavy supervision
206,skill,3,0,2,2,2,50,73,light supervision
206,skill,3,0,2,2,2,64,90,light supervision
206,skill,2,0,2,2,2,122,178,heavy supervision
206,skill,0,0,2,2,9,116,80,wants to learn
206,skill,0,0,2,2,9,116,166,wants to learn
214,skill,1,1,6,2,8,92,130,heavy supervision
223,skill,2,1,7,2,1,71,98,heavy supervision
223,skill,2,1,7,2,1,66,93,heavy supervision
223,skill,3,0,7,2,2,64,90,light supervision
223,skill,2,1,7,2,2,156,217,heavy supervision
223,skill,3,0,7,2,2,50,73,light supervision
223,skill,3,0,7,2,11,102,147,light supervision
223,skill,2,0,7,2,11,157,218,heavy supervision
223,skill,2,1,7,2,11,158,219,heavy supervision
223,skill,2,1,7,2,11,184,258,heavy supervision
223,skill,2,1,7,2,11,185,259,heavy supervision
223,skill,2,1,7,2,12,43,62,heavy supervision
223,skill,3,1,7,2,8,181,255,light supervision
226,skill,3,0,3,2,6,18,25,light supervision
226,skill,2,0,3,2,6,24,34,heavy supervision
226,skill,3,0,3,2,6,197,276,light supervision
226,skill,2,0,3,2,6,198,277,heavy supervision
226,skill,2,0,3,2,6,95,136,heavy supervision
226,skill,2,0,3,2,6,108,156,heavy supervision
226,skill,3,0,3,2,6,161,223,light supervision
226,skill,3,0,3,2,6,18,25,light supervision
226,skill,2,0,3,2,6,24,34,heavy supervision
226,skill,3,0,3,2,6,197,276,light supervision
226,skill,2,0,3,2,6,198,277,heavy supervision
226,skill,2,0,3,2,6,95,136,heavy supervision
226,skill,2,0,3,2,6,108,156,heavy supervision
226,skill,3,0,3,2,6,161,223,light supervision
226,skill,3,0,3,2,6,18,25,light supervision
226,skill,2,0,3,2,6,24,34,heavy supervision
226,skill,3,0,3,2,6,197,276,light supervision
226,skill,2,0,3,2,6,198,277,heavy supervision
226,skill,2,0,3,2,6,95,136,heavy supervision
226,skill,2,0,3,2,6,108,156,heavy supervision
226,skill,3,0,3,2,6,161,223,light supervision
270,skill,3,1,1,2,12,208,288,light supervision
270,skill,1,1,1,2,12,180,253,heavy supervision
270,skill,1,1,1,2,12,86,121,heavy supervision
270,skill,3,1,1,2,12,63,89,light supervision
270,skill,1,1,1,2,12,62,88,heavy supervision
270,skill,1,1,1,2,12,46,65,heavy supervision
270,skill,1,1,1,2,12,43,62,heavy supervision
270,skill,2,1,1,2,12,4,4,heavy supervision
270,skill,1,1,1,2,6,98,141,heavy supervision
270,skill,1,1,1,2,6,88,123,heavy supervision
270,skill,1,1,1,2,6,83,118,heavy supervision
270,skill,3,1,1,2,12,205,285,light supervision
270,skill,1,1,1,2,12,153,214,heavy supervision
270,skill,2,1,1,2,12,71,98,heavy supervision
270,skill,4,1,1,2,8,112,160,light supervision
270,skill,0,0,1,2,8,80,110,wants to learn
270,skill,0,0,1,2,8,104,149,wants to learn
270,skill,2,1,1,2,1,71,98,heavy supervision
270,skill,1,1,1,2,6,204,284,heavy supervision
270,skill,1,1,1,2,6,37,52,heavy supervision
270,skill,2,1,1,2,6,198,277,heavy supervision
270,skill,3,1,1,2,6,161,223,light supervision
270,skill,1,1,1,2,6,119,174,heavy supervision
270,skill,1,1,1,2,6,96,138,heavy supervision
270,skill,1,1,1,2,6,42,61,heavy supervision
270,skill,1,1,1,2,12,87,122,heavy supervision
270,skill,2,1,1,2,12,3,3,heavy supervision
270,skill,1,1,1,2,12,2,2,heavy supervision
270,skill,3,1,1,2,12,85,120,light supervision
270,skill,3,1,1,2,12,179,252,light supervision
270,skill,3,1,1,2,12,178,251,light supervision
270,skill,2,1,1,2,12,35,48,heavy supervision
270,skill,1,1,1,2,12,7,7,heavy supervision
270,skill,2,1,1,2,12,1,1,heavy supervision
280,skill,1,1,12,1,8,103,148,heavy supervision
280,skill,1,1,12,1,8,181,255,heavy supervision
280,skill,3,1,12,1,6,18,25,light supervision
280,skill,2,1,12,1,6,24,34,heavy supervision
280,skill,2,1,12,1,6,37,52,heavy supervision
280,skill,3,1,12,1,6,49,72,light supervision
280,skill,2,1,12,1,6,83,118,heavy supervision
280,skill,0,0,12,1,6,42,61,wants to learn
280,skill,3,1,12,1,6,96,138,light supervision
280,skill,2,1,12,1,6,98,141,heavy supervision
280,skill,2,1,12,1,6,95,136,heavy supervision
280,skill,2,1,12,1,6,108,156,heavy supervision
280,skill,1,1,12,1,6,119,174,heavy supervision
280,skill,0,0,12,1,6,128,187,wants to learn
280,skill,0,0,12,1,6,129,190,wants to learn
280,skill,2,1,12,1,6,134,194,heavy supervision
280,skill,3,1,12,1,6,142,201,light supervision
280,skill,3,1,12,1,6,144,204,light supervision
280,skill,0,0,12,1,6,147,208,wants to learn
280,skill,0,0,12,1,6,161,223,wants to learn
280,skill,3,1,12,1,6,163,225,light supervision
280,skill,2,1,12,1,6,171,235,heavy supervision
280,skill,3,1,12,1,6,172,237,light supervision
280,skill,3,1,12,1,6,182,256,light supervision
280,skill,3,1,12,1,6,197,276,light supervision
280,skill,0,0,12,1,6,204,284,wants to learn
351,skill,4,1,1,1,1,141,200,light supervision
351,skill,4,1,1,1,1,130,290,light supervision
351,skill,4,1,1,1,1,130,221,light supervision
351,skill,4,1,1,1,1,130,92,light supervision
351,skill,4,1,1,1,1,130,60,light supervision
351,skill,4,1,1,1,1,130,54,light supervision
351,skill,4,1,1,1,1,115,264,light supervision
351,skill,4,1,1,1,1,115,164,light supervision
351,skill,4,1,1,1,1,115,163,light supervision
351,skill,4,1,1,1,1,115,150,light supervision
351,skill,4,1,1,1,1,115,129,light supervision
351,skill,4,1,1,1,1,106,270,light supervision
351,skill,4,1,1,1,1,106,269,light supervision
351,skill,4,1,1,1,1,78,106,light supervision
351,skill,4,1,1,1,1,71,98,light supervision
351,skill,4,1,1,1,1,70,97,light supervision
351,skill,4,1,1,1,1,67,94,light supervision
351,skill,4,1,1,1,1,66,93,light supervision
351,skill,4,1,1,1,1,19,27,light supervision
364,skill,3,0,2,1,8,181,255,light supervision
364,skill,2,0,2,1,9,152,213,heavy supervision
364,skill,2,0,2,1,9,148,254,heavy supervision
364,skill,2,0,2,1,9,148,132,heavy supervision
364,skill,0,0,2,1,8,84,119,wants to learn
364,skill,0,0,2,1,8,80,110,wants to learn
364,skill,2,0,2,1,12,53,77,heavy supervision
364,skill,2,0,2,1,6,182,256,heavy supervision
364,skill,2,0,2,1,6,134,194,heavy supervision
364,skill,2,0,2,1,5,167,230,heavy supervision
364,skill,2,0,2,1,4,132,192,heavy supervision
364,skill,1,0,2,1,4,58,82,heavy supervision
364,skill,1,0,2,1,4,29,42,heavy supervision
364,skill,2,0,2,1,3,188,262,heavy supervision
364,skill,2,0,2,1,3,145,205,heavy supervision
364,skill,2,0,2,1,3,143,203,heavy supervision
364,skill,2,0,2,1,3,101,146,heavy supervision
364,skill,2,0,2,1,3,74,102,heavy supervision
364,skill,3,0,2,1,2,170,233,light supervision
364,skill,3,0,2,1,2,156,217,light supervision
364,skill,3,0,2,1,2,155,216,light supervision
364,skill,0,0,2,1,9,9,9,wants to learn
364,skill,2,0,2,1,9,10,11,heavy supervision
364,skill,2,0,2,1,9,11,12,heavy supervision
364,skill,2,0,2,1,9,37,145,heavy supervision
364,skill,1,0,2,1,9,37,175,heavy supervision
364,skill,2,0,2,1,9,37,179,heavy supervision
364,skill,3,0,2,1,9,37,202,light supervision
364,skill,1,0,2,1,9,25,35,heavy supervision
364,skill,2,0,2,1,9,37,126,heavy supervision
364,skill,2,0,2,1,9,31,267,heavy supervision
364,skill,3,0,2,1,9,37,245,light supervision
364,skill,2,0,2,1,9,57,46,heavy supervision
364,skill,3,0,2,1,9,57,134,light supervision
364,skill,3,0,2,1,9,57,154,light supervision
364,skill,3,0,2,1,9,57,168,light supervision
364,skill,3,0,2,1,9,57,241,light supervision
364,skill,3,0,2,1,9,82,112,light supervision
364,skill,2,0,2,1,9,116,80,heavy supervision
364,skill,2,0,2,1,9,116,165,heavy supervision
364,skill,2,0,2,1,9,135,195,heavy supervision
364,skill,2,0,2,1,9,160,222,heavy supervision
364,skill,2,0,2,1,9,207,47,heavy supervision
364,skill,2,0,2,1,9,207,127,heavy supervision
364,skill,2,0,2,1,9,207,152,heavy supervision
364,skill,2,0,2,1,9,207,169,heavy supervision
364,skill,2,0,2,1,2,44,63,heavy supervision
364,skill,3,0,2,1,2,45,64,light supervision
364,skill,3,0,2,1,2,50,73,light supervision
364,skill,3,0,2,1,2,64,90,light supervision
365,skill,3,1,11,1,7,193,209,light supervision
365,skill,3,1,11,1,7,111,117,light supervision
365,skill,2,1,11,1,11,195,274,heavy supervision
365,skill,2,1,11,1,11,102,147,heavy supervision
365,skill,2,1,11,1,11,157,218,heavy supervision
365,skill,2,1,11,1,11,158,219,heavy supervision
365,skill,2,1,11,1,11,184,258,heavy supervision
365,skill,2,1,11,1,11,185,259,heavy supervision
365,skill,1,1,11,1,8,181,255,heavy supervision
365,skill,4,1,11,1,8,80,110,light supervision
365,skill,2,1,11,1,12,208,288,heavy supervision
365,skill,3,1,11,1,12,178,251,light supervision
365,skill,3,1,11,1,12,153,214,light supervision
365,skill,2,1,11,1,12,110,158,heavy supervision
365,skill,2,1,11,1,12,71,98,heavy supervision
365,skill,3,1,11,1,12,62,88,light supervision
365,skill,2,1,11,1,12,51,74,heavy supervision
365,skill,4,1,11,1,12,43,62,light supervision
365,skill,2,1,11,1,12,4,4,heavy supervision
365,skill,1,1,11,1,12,1,1,heavy supervision
365,skill,4,1,11,1,7,111,294,light supervision
365,skill,3,1,11,1,7,111,173,light supervision
365,skill,3,1,11,1,7,111,236,light supervision
365,skill,3,1,11,1,7,111,281,light supervision
365,skill,3,1,11,1,7,111,291,light supervision
365,skill,3,1,11,1,7,111,107,light supervision
365,skill,2,1,11,1,7,111,55,heavy supervision
365,skill,2,1,11,1,7,183,295,heavy supervision
365,skill,2,1,11,1,7,183,293,heavy supervision
365,skill,3,1,11,1,7,183,247,light supervision
365,skill,2,1,11,1,7,183,131,heavy supervision
365,skill,2,1,11,1,7,183,116,heavy supervision
365,skill,2,1,11,1,7,183,76,heavy supervision
365,skill,2,1,11,1,7,183,50,heavy supervision
365,skill,3,1,11,1,7,183,30,light supervision
365,skill,2,1,11,1,7,183,66,heavy supervision
365,skill,3,1,11,1,7,193,71,light supervision
365,skill,3,1,11,1,7,193,101,light supervision
365,skill,3,1,11,1,7,193,113,light supervision
365,skill,3,1,11,1,7,193,114,light supervision
365,skill,3,1,11,1,7,193,234,light supervision
365,skill,3,1,11,1,7,193,280,light supervision
365,skill,2,1,11,1,7,193,292,heavy supervision
365,skill,3,1,11,1,7,111,266,light supervision
365,skill,3,1,11,1,7,193,115,light supervision
365,skill,3,1,11,1,7,193,209,light supervision
365,skill,3,1,11,1,7,111,117,light supervision
365,skill,2,1,11,1,11,195,274,heavy supervision
365,skill,2,1,11,1,11,102,147,heavy supervision
365,skill,2,1,11,1,11,157,218,heavy supervision
365,skill,2,1,11,1,11,158,219,heavy supervision
365,skill,2,1,11,1,11,184,258,heavy supervision
365,skill,2,1,11,1,11,185,259,heavy supervision
365,skill,1,1,11,1,8,181,255,heavy supervision
365,skill,4,1,11,1,8,80,110,light supervision
365,skill,2,1,11,1,12,208,288,heavy supervision
365,skill,3,1,11,1,12,178,251,light supervision
365,skill,3,1,11,1,12,153,214,light supervision
365,skill,2,1,11,1,12,110,158,heavy supervision
365,skill,2,1,11,1,12,71,98,heavy supervision
365,skill,3,1,11,1,12,62,88,light supervision
365,skill,2,1,11,1,12,51,74,heavy supervision
365,skill,4,1,11,1,12,43,62,light supervision
365,skill,2,1,11,1,12,4,4,heavy supervision
365,skill,1,1,11,1,12,1,1,heavy supervision
365,skill,4,1,11,1,7,111,294,light supervision
365,skill,3,1,11,1,7,111,173,light supervision
365,skill,3,1,11,1,7,111,236,light supervision
365,skill,3,1,11,1,7,111,281,light supervision
365,skill,3,1,11,1,7,111,291,light supervision
365,skill,3,1,11,1,7,111,107,light supervision
365,skill,2,1,11,1,7,111,55,heavy supervision
365,skill,2,1,11,1,7,183,295,heavy supervision
365,skill,2,1,11,1,7,183,293,heavy supervision
365,skill,3,1,11,1,7,183,247,light supervision
365,skill,2,1,11,1,7,183,131,heavy supervision
365,skill,2,1,11,1,7,183,116,heavy supervision
365,skill,2,1,11,1,7,183,76,heavy supervision
365,skill,2,1,11,1,7,183,50,heavy supervision
365,skill,3,1,11,1,7,183,30,light supervision
365,skill,2,1,11,1,7,183,66,heavy supervision
365,skill,3,1,11,1,7,193,71,light supervision
365,skill,3,1,11,1,7,193,101,light supervision
365,skill,3,1,11,1,7,193,113,light supervision
365,skill,3,1,11,1,7,193,114,light supervision
365,skill,3,1,11,1,7,193,234,light supervision
365,skill,3,1,11,1,7,193,280,light supervision
365,skill,2,1,11,1,7,193,292,heavy supervision
365,skill,3,1,11,1,7,111,266,light supervision
365,skill,3,1,11,1,7,193,115,light supervision
388,skill,4,1,10,1,8,80,110,light supervision
388,skill,4,1,10,1,8,165,227,light supervision
388,skill,3,1,10,1,5,124,183,light supervision
388,skill,3,1,10,1,5,151,212,light supervision
388,skill,4,1,10,1,9,37,228,light supervision
388,skill,3,1,10,1,1,75,189,light supervision
388,skill,3,1,10,1,2,44,63,light supervision
399,skill,3,0,3,1,9,207,153,light supervision
399,skill,3,0,3,1,9,207,152,light supervision
399,skill,3,0,3,1,9,207,127,light supervision
399,skill,3,0,3,1,9,207,47,light supervision
399,skill,3,0,3,1,9,135,195,light supervision
399,skill,3,0,3,1,9,37,245,light supervision
399,skill,3,0,3,1,9,37,175,light supervision
399,skill,3,0,3,1,9,37,145,light supervision
399,skill,3,0,3,1,9,11,12,light supervision
399,skill,3,0,3,1,2,136,196,light supervision
399,skill,3,0,3,1,2,50,73,light supervision
399,skill,3,0,3,1,2,45,64,light supervision
415,skill,3,1,1,2,11,20,28,light supervision
415,skill,3,1,1,2,9,116,165,light supervision
415,skill,2,1,1,2,9,116,80,heavy supervision
415,skill,1,1,1,2,4,149,210,heavy supervision
415,skill,1,1,1,2,4,203,283,heavy supervision
415,skill,2,1,1,2,4,177,249,heavy supervision
415,skill,2,1,1,2,4,177,244,heavy supervision
415,skill,2,1,1,2,4,177,248,heavy supervision
415,skill,3,1,1,2,4,132,192,light supervision
415,skill,2,1,1,2,4,65,91,heavy supervision
415,skill,2,1,1,2,4,61,87,heavy supervision
415,skill,1,1,1,2,4,61,86,heavy supervision
415,skill,2,1,1,2,1,19,27,heavy supervision
415,skill,3,1,1,2,1,75,104,light supervision
415,skill,3,1,1,2,1,75,188,light supervision
415,skill,3,1,1,2,1,75,243,light supervision
415,skill,0,0,1,2,2,156,217,wants to learn
415,skill,0,0,1,2,2,170,233,wants to learn
415,skill,1,1,1,2,3,28,40,heavy supervision
415,skill,2,1,1,2,3,74,102,heavy supervision
415,skill,2,1,1,2,3,174,239,heavy supervision
415,skill,2,1,1,2,4,27,38,heavy supervision
415,skill,1,1,1,2,4,27,39,heavy supervision
415,skill,1,1,1,2,4,27,33,heavy supervision
415,skill,3,1,1,2,4,29,70,light supervision
415,skill,3,1,1,2,4,29,59,light supervision
415,skill,1,1,1,2,4,56,81,heavy supervision
415,skill,2,1,1,2,4,58,82,heavy supervision
415,skill,1,1,1,2,4,61,85,heavy supervision
452,skill,2,0,12,2,12,178,251,heavy supervision
452,skill,1,0,12,2,9,89,124,heavy supervision
452,skill,2,0,12,2,7,183,247,heavy supervision
452,skill,1,0,12,2,7,193,113,heavy supervision
452,skill,2,0,12,2,7,193,71,heavy supervision
452,skill,1,0,12,2,1,106,269,heavy supervision
452,skill,1,1,12,2,11,195,274,heavy supervision
452,skill,0,0,12,2,11,184,258,wants to learn
452,skill,0,0,12,2,11,185,259,wants to learn
452,skill,2,1,12,2,11,158,219,heavy supervision
452,skill,2,1,12,2,11,157,218,heavy supervision
452,skill,1,1,12,2,11,100,144,heavy supervision
452,skill,2,1,12,2,1,19,27,heavy supervision
452,skill,2,1,12,2,1,75,243,heavy supervision
452,skill,1,1,12,2,1,137,287,heavy supervision
452,skill,0,0,12,2,1,137,18,wants to learn
452,skill,2,1,12,2,1,130,54,heavy supervision
452,skill,2,1,12,2,1,130,60,heavy supervision
452,skill,0,0,12,2,1,130,290,wants to learn
